POS	VALUE	CHROM
11.660324	0.25	Chr3
11.660357	0.67	Chr3
11.665289	0.23	Chr3
11.673453	0.55	Chr3
11.673498	0.62	Chr3
11.673897	0.58	Chr3
11.673966	0.59	Chr3
11.674184	0.44	Chr3
11.674428	0.65	Chr3
11.674459	0.62	Chr3
11.674633	0.69	Chr3
11.674685	0.67	Chr3
11.67492	0.31	Chr3
11.675333	0.38	Chr3
11.675654	0.5	Chr3
11.676002	0.37	Chr3
11.676037	0.36	Chr3
11.676188	0.67	Chr3
11.676618	0.65	Chr3
11.677255	0.43	Chr3
11.677979	0.64	Chr3
11.67878	0.63	Chr3
11.679485	0.79	Chr3
11.6796	0.53	Chr3
11.680002	0.57	Chr3
11.680031	0.5	Chr3
11.680115	0.5	Chr3
11.680334	0.31	Chr3
11.680343	0.31	Chr3
11.680353	0.31	Chr3
11.680382	0.35	Chr3
11.680468	0.4	Chr3
11.68048	0.39	Chr3
11.680609	0.6	Chr3
11.680634	0.61	Chr3
11.680769	0.45	Chr3
11.68079	0.37	Chr3
11.680991	0.55	Chr3
11.681007	0.55	Chr3
11.681083	0.18	Chr3
11.681106	0.19	Chr3
11.681627	0.31	Chr3
11.681676	0.5	Chr3
11.681716	0.48	Chr3
11.681794	0.48	Chr3
11.68203	0.6	Chr3
11.682508	0.7	Chr3
11.682629	0.42	Chr3
11.682649	0.38	Chr3
11.682807	0.36	Chr3
11.68292	0.77	Chr3
11.682959	0.77	Chr3
11.682997	0.7	Chr3
11.683225	0.44	Chr3
11.683392	0.56	Chr3
11.683662	0.4	Chr3
11.683786	0.31	Chr3
11.68436	0.64	Chr3
11.684684	0.75	Chr3
11.684725	0.68	Chr3
11.685566	0.45	Chr3
11.685841	0.55	Chr3
11.686017	0.46	Chr3
11.686366	0.45	Chr3
11.686373	0.36	Chr3
11.686431	0.33	Chr3
11.686865	0.5	Chr3
11.687047	0.57	Chr3
11.687068	0.54	Chr3
11.687824	0.75	Chr3
11.688356	0.64	Chr3
11.688428	0.67	Chr3
11.689467	0.6	Chr3
11.689542	0.69	Chr3
11.690248	0.31	Chr3
11.690842	0.44	Chr3
11.691364	0.5	Chr3
11.69143	0.47	Chr3
11.691582	0.4	Chr3
11.691755	0.64	Chr3
11.691824	0.47	Chr3
11.692149	0.5	Chr3
11.693012	0.62	Chr3
11.693536	0.28	Chr3
11.693597	0.33	Chr3
11.694136	0.75	Chr3
11.694236	0.64	Chr3
11.694957	0.52	Chr3
11.695267	0.6	Chr3
11.695456	0.6	Chr3
11.695754	0.52	Chr3
11.695879	0.45	Chr3
11.696143	0.27	Chr3
11.696206	0.5	Chr3
11.696546	0.8	Chr3
11.697309	0.7	Chr3
11.699469	0.54	Chr3
11.69953	0.41	Chr3
11.702055	0.52	Chr3
11.702458	0.74	Chr3
11.702827	0.61	Chr3
11.703472	0.61	Chr3
11.703575	0.35	Chr3
11.704172	0.4	Chr3
11.704507	0.68	Chr3
11.706234	0.6	Chr3
11.707665	0.72	Chr3
11.710099	0.78	Chr3
11.711146	0.71	Chr3
11.711586	0.64	Chr3
11.711682	0.65	Chr3
11.712082	0.78	Chr3
11.712777	0.47	Chr3
11.712872	0.41	Chr3
11.712978	0.53	Chr3
11.713326	0.35	Chr3
11.713616	0.65	Chr3
11.71365	0.56	Chr3
11.714656	0.26	Chr3
11.714761	0.55	Chr3
11.714908	0.53	Chr3
11.715652	0.55	Chr3
11.715758	0.54	Chr3
11.715816	0.62	Chr3
11.715984	0.61	Chr3
11.716912	0.57	Chr3
11.717104	0.5	Chr3
11.717844	0.41	Chr3
11.717907	0.67	Chr3
11.718024	0.53	Chr3
11.718235	0.5	Chr3
11.718664	0.3	Chr3
11.718963	0.53	Chr3
11.719021	0.75	Chr3
11.719243	0.55	Chr3
11.719274	0.61	Chr3
11.719335	0.73	Chr3
11.720454	0.31	Chr3
11.720478	0.33	Chr3
11.72054	0.33	Chr3
11.720545	0.33	Chr3
11.720821	0.59	Chr3
11.721084	0.58	Chr3
11.721352	0.65	Chr3
11.721415	0.6	Chr3
11.721439	0.5	Chr3
11.721515	0.56	Chr3
11.721566	0.44	Chr3
11.722054	0.32	Chr3
11.722067	0.32	Chr3
11.722484	0.56	Chr3
11.723213	0.57	Chr3
11.723309	0.7	Chr3
11.723884	0.67	Chr3
11.723929	0.71	Chr3
11.724021	0.58	Chr3
11.724029	0.61	Chr3
11.724046	0.58	Chr3
11.724112	0.5	Chr3
11.724407	0.56	Chr3
11.724428	0.63	Chr3
11.724554	0.67	Chr3
11.724572	0.71	Chr3
11.72462	0.62	Chr3
11.724638	0.77	Chr3
11.724685	0.77	Chr3
11.72482	0.41	Chr3
11.724832	0.38	Chr3
11.724864	0.52	Chr3
11.724884	0.55	Chr3
11.724919	0.54	Chr3
11.725372	0.56	Chr3
11.725393	0.6	Chr3
11.727489	0.6	Chr3
11.727665	0.46	Chr3
11.728927	0.43	Chr3
11.729017	0.7	Chr3
11.729465	0.56	Chr3
11.729569	0.32	Chr3
11.729582	0.33	Chr3
11.730398	0.33	Chr3
11.730701	0.4	Chr3
11.730738	0.35	Chr3
11.730744	0.38	Chr3
11.730815	0.44	Chr3
11.730847	0.5	Chr3
11.730872	0.62	Chr3
11.731162	0.31	Chr3
11.731349	0.46	Chr3
11.73152	0.44	Chr3
11.731572	0.44	Chr3
11.732192	0.42	Chr3
11.732239	0.54	Chr3
11.732344	0.44	Chr3
11.732369	0.41	Chr3
11.732401	0.38	Chr3
11.732449	0.3	Chr3
11.732501	0.36	Chr3
11.733012	0.59	Chr3
11.733098	0.59	Chr3
11.733223	0.52	Chr3
11.733431	0.67	Chr3
11.733541	0.5	Chr3
11.733562	0.5	Chr3
11.733738	0.44	Chr3
11.734354	0.4	Chr3
11.734977	0.4	Chr3
11.73499	0.33	Chr3
11.735211	0.33	Chr3
11.735218	0.36	Chr3
11.735241	0.44	Chr3
11.735388	0.55	Chr3
11.735437	0.38	Chr3
11.735468	0.43	Chr3
11.735478	0.36	Chr3
11.735504	0.33	Chr3
11.738576	0.5	Chr3
11.738659	0.59	Chr3
11.738733	0.31	Chr3
11.739742	0.55	Chr3
11.739779	0.5	Chr3
11.739836	0.46	Chr3
11.741022	0.5	Chr3
11.741455	0.46	Chr3
11.741487	0.5	Chr3
11.741768	0.33	Chr3
11.742149	0.5	Chr3
11.742542	0.4	Chr3
11.742591	0.47	Chr3
11.754319	0.42	Chr3
11.758673	0.65	Chr3
11.758992	0.47	Chr3
11.759537	0.67	Chr3
11.759577	0.67	Chr3
11.759619	0.57	Chr3
11.759676	0.4	Chr3
11.760034	0.44	Chr3
11.760163	0.5	Chr3
11.760311	0.42	Chr3
11.760323	0.42	Chr3
11.760423	0.42	Chr3
11.760533	0.36	Chr3
11.760629	0.33	Chr3
11.760823	0.5	Chr3
11.761004	0.44	Chr3
11.761012	0.47	Chr3
11.761481	0.55	Chr3
11.762772	0.4	Chr3
11.763102	0.5	Chr3
11.763139	0.72	Chr3
11.763856	0.65	Chr3
11.764253	0.55	Chr3
11.764331	0.73	Chr3
11.765715	0.72	Chr3
11.772817	0.67	Chr3
11.774141	0.52	Chr3
11.783456	0.87	Chr3
11.786524	0.34	Chr3
11.789418	0.61	Chr3
11.799521	0.39	Chr3
11.831358	0.29	Chr3
11.834359	0.35	Chr3
11.853247	0.61	Chr3
11.855901	0.67	Chr3
11.855981	0.35	Chr3
11.856029	0.33	Chr3
11.856034	0.38	Chr3
11.85612	0.78	Chr3
11.856261	0.77	Chr3
11.856478	0.31	Chr3
11.857014	0.46	Chr3
11.857063	0.5	Chr3
11.857402	0.33	Chr3
11.889728	0.35	Chr3
11.889886	0.35	Chr3
11.889895	0.38	Chr3
11.889994	0.33	Chr3
11.890147	0.45	Chr3
11.890152	0.45	Chr3
11.890172	0.08	Chr3
11.890432	0.48	Chr3
11.890454	0.45	Chr3
11.891205	0.44	Chr3
11.891744	0.46	Chr3
11.891885	0.17	Chr3
11.892106	0.35	Chr3
11.892961	0.48	Chr3
11.893516	0.59	Chr3
11.894515	0.29	Chr3
11.894775	0.5	Chr3
11.895037	0.62	Chr3
11.895399	0.7	Chr3
11.895657	0.79	Chr3
11.895667	0.78	Chr3
11.896107	0.56	Chr3
11.89616	0.52	Chr3
11.896173	0.54	Chr3
11.89619	0.61	Chr3
11.896645	0.45	Chr3
11.896691	0.5	Chr3
11.896758	0.55	Chr3
11.897374	0.59	Chr3
11.897602	0.58	Chr3
11.897658	0.71	Chr3
11.898188	0.52	Chr3
11.898231	0.58	Chr3
11.898272	0.62	Chr3
11.898286	0.57	Chr3
11.898435	0.53	Chr3
11.899351	0.83	Chr3
11.899459	0.76	Chr3
11.899877	0.46	Chr3
11.899935	0.41	Chr3
11.899942	0.42	Chr3
11.900003	0.38	Chr3
11.900069	0.47	Chr3
11.900341	0.54	Chr3
11.900564	0.45	Chr3
11.901019	0.63	Chr3
11.901492	0.6	Chr3
11.901547	0.59	Chr3
11.901858	0.44	Chr3
11.901979	0.54	Chr3
11.902002	0.64	Chr3
11.902438	0.56	Chr3
11.90247	0.43	Chr3
11.902992	0.41	Chr3
11.903001	0.47	Chr3
11.90303	0.62	Chr3
11.903056	0.65	Chr3
11.903204	0.6	Chr3
11.903299	0.77	Chr3
11.903395	0.67	Chr3
11.903405	0.62	Chr3
11.903442	0.62	Chr3
11.903635	0.58	Chr3
11.903882	0.55	Chr3
11.90394	0.6	Chr3
11.904317	0.27	Chr3
11.904339	0.41	Chr3
11.904621	0.62	Chr3
11.906083	0.33	Chr3
11.906683	0.43	Chr3
11.907072	0.64	Chr3
11.907613	0.43	Chr3
11.908586	0.55	Chr3
11.908978	0.45	Chr3
11.910421	0.54	Chr3
11.910941	0.33	Chr3
11.911427	0.35	Chr3
11.911455	0.59	Chr3
11.911469	0.59	Chr3
11.911569	0.31	Chr3
11.91172	0.31	Chr3
11.912964	0.3	Chr3
11.913003	0.33	Chr3
11.913488	0.46	Chr3
11.913583	0.58	Chr3
11.914049	0.44	Chr3
11.91408	0.45	Chr3
11.914146	0.59	Chr3
11.91481	0.33	Chr3
11.914828	0.43	Chr3
11.914846	0.44	Chr3
11.914889	0.44	Chr3
11.915409	0.39	Chr3
11.915997	0.53	Chr3
11.91603	0.56	Chr3
11.9161	0.45	Chr3
11.916284	0.48	Chr3
11.916336	0.43	Chr3
11.916346	0.45	Chr3
11.916357	0.44	Chr3
11.916408	0.55	Chr3
11.91642	0.54	Chr3
11.916439	0.56	Chr3
11.916624	0.68	Chr3
11.916776	0.61	Chr3
11.91681	0.62	Chr3
11.916823	0.62	Chr3
11.916967	0.61	Chr3
11.917066	0.32	Chr3
11.917156	0.35	Chr3
11.917187	0.43	Chr3
11.917204	0.5	Chr3
11.917469	0.67	Chr3
11.917574	0.69	Chr3
11.918324	0.36	Chr3
11.918745	0.31	Chr3
11.918838	0.48	Chr3
11.918969	0.3	Chr3
11.919015	0.32	Chr3
11.919025	0.3	Chr3
11.919031	0.32	Chr3
11.919085	0.38	Chr3
11.919135	0.5	Chr3
11.919146	0.52	Chr3
11.919209	0.6	Chr3
11.919238	0.56	Chr3
11.919269	0.31	Chr3
11.919623	0.56	Chr3
11.919782	0.6	Chr3
11.919818	0.67	Chr3
11.920068	0.76	Chr3
11.92011	0.61	Chr3
11.920134	0.58	Chr3
11.920239	0.33	Chr3
11.920335	0.6	Chr3
11.92038	0.56	Chr3
11.920439	0.42	Chr3
11.920537	0.33	Chr3
11.92055	0.39	Chr3
11.920774	0.45	Chr3
11.920824	0.5	Chr3
11.920935	0.5	Chr3
11.920974	0.38	Chr3
11.94896	0.63	Chr3
11.956093	0.58	Chr3
11.956747	0.71	Chr3
11.97633	0.61	Chr3
11.976441	0.65	Chr3
11.976495	0.64	Chr3
11.976581	0.8	Chr3
11.97659	0.84	Chr3
11.976674	0.73	Chr3
11.97668	0.71	Chr3
11.976706	0.62	Chr3
11.976775	0.56	Chr3
11.97695	0.74	Chr3
11.977414	0.59	Chr3
11.977495	0.58	Chr3
11.977504	0.58	Chr3
11.97751	0.58	Chr3
11.978014	0.68	Chr3
11.978039	0.62	Chr3
11.979198	0.71	Chr3
11.979343	0.45	Chr3
11.979488	0.47	Chr3
11.979528	0.58	Chr3
11.98048	0.44	Chr3
11.980526	0.44	Chr3
11.981359	0.22	Chr3
11.981566	0.53	Chr3
11.981816	0.48	Chr3
11.98193	0.59	Chr3
11.982208	0.17	Chr3
11.982353	0.39	Chr3
11.982411	0.38	Chr3
11.982806	0.29	Chr3
11.982822	0.18	Chr3
11.98288	0.33	Chr3
11.982925	0.52	Chr3
11.983039	0.5	Chr3
11.983107	0.32	Chr3
11.98345	0.36	Chr3
11.983605	0.5	Chr3
11.983815	0.43	Chr3
11.983903	0.6	Chr3
11.984118	0.5	Chr3
11.984193	0.35	Chr3
11.984421	0.53	Chr3
11.984835	0.67	Chr3
11.985654	0.5	Chr3
11.986043	0.61	Chr3
11.986136	0.5	Chr3
11.986696	0.53	Chr3
11.986726	0.43	Chr3
11.986782	0.41	Chr3
11.986903	0.57	Chr3
11.987027	0.57	Chr3
11.987055	0.57	Chr3
11.987077	0.55	Chr3
11.987556	0.56	Chr3
11.989496	0.4	Chr3
11.989556	0.46	Chr3
11.989965	0.48	Chr3
11.990505	0.5	Chr3
11.990514	0.5	Chr3
11.990549	0.47	Chr3
11.990555	0.5	Chr3
11.990735	0.5	Chr3
11.990821	0.54	Chr3
11.990985	0.56	Chr3
11.991049	0.47	Chr3
11.991218	0.3	Chr3
11.991339	0.33	Chr3
11.991861	0.15	Chr3
11.991953	0.3	Chr3
11.992165	0.52	Chr3
11.99256	0.5	Chr3
11.99261	0.48	Chr3
11.992926	0.67	Chr3
11.992964	0.5	Chr3
11.993936	0.62	Chr3
11.994047	0.5	Chr3
11.994181	0.75	Chr3
11.994322	0.36	Chr3
11.994619	0.31	Chr3
11.994631	0.31	Chr3
11.995777	0.47	Chr3
11.995853	0.47	Chr3
11.995914	0.57	Chr3
11.996419	0.47	Chr3
11.997096	0.71	Chr3
11.998703	0.55	Chr3
11.998733	0.4	Chr3
11.998771	0.38	Chr3
11.998781	0.38	Chr3
11.998817	0.33	Chr3
11.998827	0.31	Chr3
11.999739	0.44	Chr3
11.99982	0.54	Chr3
12.000025	0.46	Chr3
12.000202	0.43	Chr3
12.000312	0.5	Chr3
12.000319	0.45	Chr3
12.000362	0.5	Chr3
12.000415	0.41	Chr3
12.001371	0.62	Chr3
12.001682	0.5	Chr3
12.001772	0.69	Chr3
12.002017	0.44	Chr3
12.002088	0.71	Chr3
12.002159	0.69	Chr3
12.002213	0.62	Chr3
12.002321	0.44	Chr3
12.00236	0.44	Chr3
12.002437	0.54	Chr3
12.002491	0.63	Chr3
12.003286	0.31	Chr3
12.003441	0.43	Chr3
12.003449	0.36	Chr3
12.003454	0.38	Chr3
12.003482	0.61	Chr3
12.003616	0.62	Chr3
12.003624	0.6	Chr3
12.004254	0.7	Chr3
12.004351	0.89	Chr3
12.004385	0.77	Chr3
12.004671	0.66	Chr3
12.00469	0.67	Chr3
12.00473	0.61	Chr3
12.004925	0.44	Chr3
12.005638	0.52	Chr3
12.005684	0.5	Chr3
12.006015	0.74	Chr3
12.006079	0.64	Chr3
12.006241	0.67	Chr3
12.006445	0.36	Chr3
12.006538	0.33	Chr3
12.006865	0.52	Chr3
12.006871	0.52	Chr3
12.007191	0.44	Chr3
12.007215	0.46	Chr3
12.007229	0.5	Chr3
12.007298	0.58	Chr3
12.007367	0.67	Chr3
12.007401	0.71	Chr3
12.007411	0.67	Chr3
12.007478	0.7	Chr3
12.008	0.57	Chr3
12.008169	0.64	Chr3
12.008286	0.55	Chr3
12.008384	0.3	Chr3
12.008632	0.38	Chr3
12.008656	0.41	Chr3
12.008748	0.14	Chr3
12.008976	0.53	Chr3
12.009317	0.53	Chr3
12.010066	0.39	Chr3
12.01008	0.4	Chr3
12.010418	0.5	Chr3
12.01077	0.48	Chr3
12.011079	0.41	Chr3
12.011146	0.35	Chr3
12.011165	0.29	Chr3
12.01138	0.47	Chr3
12.011415	0.5	Chr3
12.011637	0.79	Chr3
12.011698	0.72	Chr3
12.011712	0.62	Chr3
12.011852	0.77	Chr3
12.011914	0.74	Chr3
12.012238	0.68	Chr3
12.012462	0.61	Chr3
12.012658	0.68	Chr3
12.012759	0.62	Chr3
12.012926	0.58	Chr3
12.012957	0.54	Chr3
12.012987	0.59	Chr3
12.013109	0.63	Chr3
12.013134	0.68	Chr3
12.013162	0.59	Chr3
12.013195	0.58	Chr3
12.013264	0.69	Chr3
12.013327	0.67	Chr3
12.013451	0.7	Chr3
12.013507	0.73	Chr3
12.013876	0.75	Chr3
12.01402	0.66	Chr3
12.014152	0.71	Chr3
12.014419	0.31	Chr3
12.014466	0.59	Chr3
12.014637	0.73	Chr3
12.015663	0.64	Chr3
12.015933	0.5	Chr3
12.015939	0.5	Chr3
12.015994	0.38	Chr3
12.016001	0.38	Chr3
12.017575	0.5	Chr3
12.0178	0.47	Chr3
12.018356	0.45	Chr3
12.018653	0.38	Chr3
12.019903	0.32	Chr3
12.019928	0.3	Chr3
12.019943	0.32	Chr3
12.020242	0.45	Chr3
12.020259	0.43	Chr3
12.020327	0.57	Chr3
12.021047	0.54	Chr3
12.023186	0.64	Chr3
12.02838	0.64	Chr3
12.052965	0.22	Chr3
12.053021	0.32	Chr3
12.053139	0.32	Chr3
12.0532	0.27	Chr3
12.053238	0.26	Chr3
12.053769	0.76	Chr3
12.058965	0.45	Chr3
12.059007	0.33	Chr3
12.059793	0.39	Chr3
12.059805	0.35	Chr3
12.059849	0.33	Chr3
12.059873	0.33	Chr3
12.06003	0.5	Chr3
12.060092	0.59	Chr3
12.060162	0.33	Chr3
12.060172	0.36	Chr3
12.06037	0.28	Chr3
12.060489	0.67	Chr3
12.156456	0.32	Chr3
12.161662	0.64	Chr3
12.193445	0.73	Chr3
12.195357	0.38	Chr3
12.197005	0.5	Chr3
12.197919	0.5	Chr3
12.197998	0.54	Chr3
12.223409	0.46	Chr3
12.23813	0.62	Chr3
12.260363	0.71	Chr3
12.262751	0.58	Chr3
12.277978	0.33	Chr3
12.277996	0.45	Chr3
12.307456	0.5	Chr3
12.346001	0.59	Chr3
12.362208	0.56	Chr3
12.371347	0.65	Chr3
12.374729	0.38	Chr3
12.376751	0.23	Chr3
12.39698	0.64	Chr3
12.462448	0.56	Chr3
12.51907	0.58	Chr3
12.519533	0.33	Chr3
12.531784	0.62	Chr3
12.542663	0.53	Chr3
12.550787	0.14	Chr3
12.578315	0.47	Chr3
12.591283	0.14	Chr3
12.591788	0.2	Chr3
12.623134	0.49	Chr3
12.623145	0.53	Chr3
12.624357	0.6	Chr3
12.624718	0.52	Chr3
12.624724	0.52	Chr3
12.624828	0.56	Chr3
12.653662	0.71	Chr3
12.679443	0.71	Chr3
12.680135	0.64	Chr3
12.691649	0.6	Chr3
12.69941	0.2	Chr3
12.733494	0.38	Chr3
12.736886	0.78	Chr3
12.736899	0.79	Chr3
12.737014	0.52	Chr3
12.737089	0.53	Chr3
12.737505	0.47	Chr3
12.737517	0.53	Chr3
12.73774	0.43	Chr3
12.737759	0.39	Chr3
12.738012	0.47	Chr3
12.738482	0.41	Chr3
12.738503	0.5	Chr3
12.738527	0.5	Chr3
12.739684	0.45	Chr3
12.739698	0.45	Chr3
12.740345	0.61	Chr3
12.740589	0.36	Chr3
12.740831	0.55	Chr3
12.740897	0.36	Chr3
12.741266	0.43	Chr3
12.741298	0.44	Chr3
12.741328	0.41	Chr3
12.741531	0.56	Chr3
12.741763	0.69	Chr3
12.741896	0.75	Chr3
12.741912	0.74	Chr3
12.741976	0.68	Chr3
12.742019	0.67	Chr3
12.742095	0.52	Chr3
12.742106	0.58	Chr3
12.742503	0.47	Chr3
12.742666	0.6	Chr3
12.742671	0.64	Chr3
12.742696	0.71	Chr3
12.742749	0.69	Chr3
12.74282	0.43	Chr3
12.743548	0.56	Chr3
12.743823	0.56	Chr3
12.743997	0.31	Chr3
12.744287	0.4	Chr3
12.744452	0.57	Chr3
12.744762	0.31	Chr3
12.74498	0.56	Chr3
12.745018	0.42	Chr3
12.745284	0.31	Chr3
12.746097	0.53	Chr3
12.746117	0.53	Chr3
12.746182	0.5	Chr3
12.746198	0.47	Chr3
12.746215	0.4	Chr3
12.746248	0.4	Chr3
12.746277	0.5	Chr3
12.746344	0.5	Chr3
12.746504	0.52	Chr3
12.746582	0.6	Chr3
12.746612	0.73	Chr3
12.746793	0.33	Chr3
12.74708	0.33	Chr3
12.747087	0.42	Chr3
12.747175	0.53	Chr3
12.747191	0.57	Chr3
12.747227	0.62	Chr3
12.747381	0.58	Chr3
12.747463	0.67	Chr3
12.747492	0.55	Chr3
12.747526	0.65	Chr3
12.747596	0.62	Chr3
12.775245	0.56	Chr3
12.805442	0.71	Chr3
12.815601	0.44	Chr3
12.836773	0.38	Chr3
12.844417	0.5	Chr3
12.849899	0.5	Chr3
12.854618	0.45	Chr3
12.875295	0.45	Chr3
12.879132	0.61	Chr3
12.914112	0.24	Chr3
12.914117	0.21	Chr3
12.914762	0.38	Chr3
12.926301	0.33	Chr3
12.950745	0.04	Chr3
13.026335	0.42	Chr3
13.027702	0.57	Chr3
13.03057	0.58	Chr3
13.067478	0.32	Chr3
13.067494	0.35	Chr3
13.06752	0.24	Chr3
13.067554	0.55	Chr3
13.071438	0.69	Chr3
13.071475	0.61	Chr3
13.071501	0.31	Chr3
13.071774	0.68	Chr3
13.08034	0.53	Chr3
13.080346	0.52	Chr3
13.080365	0.47	Chr3
13.08046	0.69	Chr3
13.080469	0.61	Chr3
13.080772	0.56	Chr3
13.080887	0.23	Chr3
13.080905	0.44	Chr3
13.080918	0.51	Chr3
13.083903	0.6	Chr3
13.099022	0.31	Chr3
13.099043	0.37	Chr3
13.099067	0.49	Chr3
13.09913	0.54	Chr3
13.099163	0.44	Chr3
13.099182	0.31	Chr3
13.099188	0.39	Chr3
13.127007	0.44	Chr3
13.128199	0.53	Chr3
13.133934	0.33	Chr3
13.177566	0.62	Chr3
13.179539	0.56	Chr3
13.185668	0.32	Chr3
13.205762	0.46	Chr3
13.208358	0.36	Chr3
13.219851	0.68	Chr3
13.223463	0.62	Chr3
13.223661	0.62	Chr3
13.230308	0.35	Chr3
13.230343	0.59	Chr3
13.230791	0.7	Chr3
13.230985	0.4	Chr3
13.231056	0.52	Chr3
13.231067	0.52	Chr3
13.231104	0	Chr3
13.252599	0.61	Chr3
13.263219	0.68	Chr3
13.288399	0.47	Chr3
13.29016	0.47	Chr3
13.319593	0.06	Chr3
13.335885	0.55	Chr3
13.335894	0.55	Chr3
13.335905	0.57	Chr3
13.33591	0.67	Chr3
13.345322	0.5	Chr3
13.827955	0.53	Chr3
13.828072	0.31	Chr3
13.828253	0.21	Chr3
13.828669	0.21	Chr3
13.82871	0.38	Chr3
13.82878	0.62	Chr3
13.828786	0.69	Chr3
13.828793	0.36	Chr3
13.829029	0.21	Chr3
13.936478	0.68	Chr3
13.936484	0.65	Chr3
13.936493	0.61	Chr3
13.948447	0.71	Chr3
13.948886	0.33	Chr3
13.948927	0.53	Chr3
14.065249	0.18	Chr3
14.141624	0.21	Chr3
14.141629	0.21	Chr3
14.141649	0.19	Chr3
14.213276	0.28	Chr3
14.21349	0.26	Chr3
14.213503	0.31	Chr3
14.214978	0.69	Chr3
14.214999	0.37	Chr3
14.215051	0.34	Chr3
14.245059	0.48	Chr3
14.245076	0.5	Chr3
14.245086	0.47	Chr3
14.245183	0.46	Chr3
14.245236	0.57	Chr3
14.245468	0.38	Chr3
14.245475	0.38	Chr3
14.374742	0.2	Chr3
14.37477	0.38	Chr3
14.374779	0.44	Chr3
14.374785	0.65	Chr3
14.374816	0.27	Chr3
14.374826	0.13	Chr3
14.439341	0.3	Chr3
14.439439	0.31	Chr3
14.439537	0.36	Chr3
14.43961	0.55	Chr3
14.439631	0.54	Chr3
14.439979	0.3	Chr3
14.440036	0.7	Chr3
14.44015	0.66	Chr3
14.440477	0.78	Chr3
14.440501	0.4	Chr3
14.441593	0.11	Chr3
14.441621	0.14	Chr3
14.456317	0.26	Chr3
14.456331	0.27	Chr3
14.45642	0.48	Chr3
14.456466	0.37	Chr3
14.492079	0.07	Chr3
14.526522	0.34	Chr3
14.559215	0.69	Chr3
14.599451	0.6	Chr3
14.661386	0	Chr3
14.661404	0.31	Chr3
14.661437	0.31	Chr3
14.676492	0.63	Chr3
14.688944	0.21	Chr3
14.688961	0.71	Chr3
14.692021	0.42	Chr3
14.804596	0.69	Chr3
14.804609	0.25	Chr3
14.805642	0.67	Chr3
14.807271	0.38	Chr3
14.807299	0.38	Chr3
14.807316	0.36	Chr3
14.807331	0.32	Chr3
14.807337	0.32	Chr3
14.811377	0.34	Chr3
14.811479	0.44	Chr3
14.811512	0.39	Chr3
14.811572	0.23	Chr3
14.811583	0.35	Chr3
14.811617	0.37	Chr3
14.811676	0.18	Chr3
14.812322	0.35	Chr3
14.812378	0.4	Chr3
14.815126	0.31	Chr3
14.827451	0.23	Chr3
14.827471	0.69	Chr3
14.827483	0.68	Chr3
14.852589	0.73	Chr3
14.852607	0.42	Chr3
14.852662	0.5	Chr3
14.871578	0.4	Chr3
14.871609	0.67	Chr3
14.871631	0.63	Chr3
14.871826	0.39	Chr3
14.891418	0.25	Chr3
14.891432	0.17	Chr3
14.891443	0.17	Chr3
14.89149	0.29	Chr3
14.891737	0.61	Chr3
14.92444	0.32	Chr3
14.924455	0.32	Chr3
14.924753	0.49	Chr3
14.924828	0.25	Chr3
14.939814	0.33	Chr3
14.959772	0.27	Chr3
14.965537	0.5	Chr3
14.965623	0.69	Chr3
14.96801	0.76	Chr3
14.968186	0.65	Chr3
14.968194	0.33	Chr3
14.987051	0.37	Chr3
14.987085	0.45	Chr3
14.987135	0.53	Chr3
14.987198	0.46	Chr3
14.999313	0.39	Chr3
15.04102	0.22	Chr3
15.041042	0.26	Chr3
15.04105	0.26	Chr3
15.041058	0.25	Chr3
15.041135	0.22	Chr3
15.043468	0.28	Chr3
15.070932	0.22	Chr3
15.070952	0.21	Chr3
15.070967	0.62	Chr3
15.071076	0.59	Chr3
15.071103	0.58	Chr3
15.07114	0.43	Chr3
15.071152	0.41	Chr3
15.071184	0.38	Chr3
15.071232	0.3	Chr3
15.071253	0.21	Chr3
15.071326	0.36	Chr3
15.071331	0.36	Chr3
15.107164	0.26	Chr3
15.168441	0.55	Chr3
15.168456	0.54	Chr3
15.168468	0.58	Chr3
15.168476	0.42	Chr3
15.168485	0.33	Chr3
15.195935	0.3	Chr3
15.195956	0.25	Chr3
15.256502	0.7	Chr3
15.30255	0.52	Chr3
15.346964	0.5	Chr3
15.347392	0.31	Chr3
15.34746	0.36	Chr3
15.347485	0.36	Chr3
15.403821	0.46	Chr3
15.41425	0.38	Chr3
15.505565	0.42	Chr3
15.531964	0.2	Chr3
15.538234	0.54	Chr3
15.538249	0.33	Chr3
15.55699	0.83	Chr3
15.556996	0.82	Chr3
15.557037	0.79	Chr3
15.55706	0.79	Chr3
15.562048	0.21	Chr3
15.565917	0.15	Chr3
15.565926	0.16	Chr3
15.565943	0.17	Chr3
15.585335	0.33	Chr3
15.587917	0.26	Chr3
15.587976	0.38	Chr3
15.594982	0.62	Chr3
15.60076	0.71	Chr3
15.603977	0.4	Chr3
15.604115	0.45	Chr3
15.604198	0.62	Chr3
15.604216	0.72	Chr3
15.605934	0.42	Chr3
15.605958	0.43	Chr3
15.606191	0.26	Chr3
15.607597	0.95	Chr3
15.608076	0.68	Chr3
15.608819	0.12	Chr3
15.609308	0.33	Chr3
15.609461	0.61	Chr3
15.609474	0.42	Chr3
15.60948	0.38	Chr3
15.612021	0.47	Chr3
15.612044	0.61	Chr3
15.612052	0.61	Chr3
