POS	VALUE	CHROM
14.8	-0.419208489	Chr2
14.85	-0.418624467	Chr2
14.9	-0.419965406	Chr2
14.95	-0.419733459	Chr2
15	-0.420202854	Chr2
15.05	-0.418358367	Chr2
15.1	-0.401420488	Chr2
15.15	-0.401835155	Chr2
15.2	-0.401214732	Chr2
15.25	-0.400385143	Chr2
15.3	-0.400346303	Chr2
15.35	-0.398845324	Chr2
15.4	-0.401876794	Chr2
15.45	-0.406750707	Chr2
15.5	-0.406750707	Chr2
15.55	-0.398732771	Chr2
15.6	-0.400184973	Chr2
15.65	-0.401599838	Chr2
15.7	-0.401557737	Chr2
15.75	-0.4054215	Chr2
15.8	-0.409801313	Chr2
15.85	-0.411801167	Chr2
15.9	-0.412921868	Chr2
15.95	-0.413288816	Chr2
16	-0.412092645	Chr2
16.05	-0.412259089	Chr2
16.1	-0.4138078	Chr2
16.15	-0.413278088	Chr2
16.2	-0.41113645	Chr2
16.25	-0.411351691	Chr2
16.3	-0.413020779	Chr2
16.35	-0.413428551	Chr2
16.4	-0.420831593	Chr2
16.45	-0.428459852	Chr2
16.5	-0.428196872	Chr2
16.55	-0.42818677	Chr2
16.6	-0.428637705	Chr2
16.65	-0.428477493	Chr2
16.7	-0.428512098	Chr2
16.75	-0.429711363	Chr2
16.8	-0.43033691	Chr2
16.85	-0.428897125	Chr2
16.9	-0.429130655	Chr2
16.95	-0.427750964	Chr2
17	-0.425688721	Chr2
17.05	-0.424895258	Chr2
17.1	-0.425240311	Chr2
17.15	-0.425055432	Chr2
17.2	-0.425582653	Chr2
17.25	-0.425640199	Chr2
17.3	-0.425699774	Chr2
17.35	-0.425635845	Chr2
17.4	-0.424748814	Chr2
17.45	-0.42140301	Chr2
17.5	-0.421364391	Chr2
17.55	-0.421438743	Chr2
17.6	-0.421099411	Chr2
17.65	-0.421053645	Chr2
17.7	-0.421081079	Chr2
17.75	-0.42137709	Chr2
17.8	-0.421522591	Chr2
17.85	-0.421077388	Chr2
17.9	-0.420819028	Chr2
17.95	-0.420693867	Chr2
18	-0.421943206	Chr2
18.05	-0.423112802	Chr2
18.1	-0.419015568	Chr2
18.15	-0.417719219	Chr2
18.2	-0.414479565	Chr2
18.25	-0.41589266	Chr2
18.3	-0.412331422	Chr2
18.35	-0.413074745	Chr2
18.4	-0.418930865	Chr2
18.45	-0.419194817	Chr2
18.5	-0.419766748	Chr2
18.55	-0.421874261	Chr2
18.6	-0.421815309	Chr2
18.65	-0.422383928	Chr2
18.7	-0.422517577	Chr2
18.75	-0.422337677	Chr2
18.8	-0.421892279	Chr2
18.85	-0.425531413	Chr2
18.9	-0.425403257	Chr2
18.95	-0.425625235	Chr2
19	-0.425844066	Chr2
19.05	-0.423476105	Chr2
19.1	-0.423669486	Chr2
19.15	-0.423758217	Chr2
19.2	-0.423656055	Chr2
19.25	-0.423400222	Chr2
19.3	-0.425024018	Chr2
19.35	-0.42369034	Chr2
19.4	-0.422881007	Chr2
19.45	-0.422823595	Chr2
19.5	-0.422762528	Chr2
19.55	-0.422033437	Chr2
19.6	-0.421787118	Chr2
19.65	-0.424006515	Chr2
19.7	-0.422606149	Chr2
19.75	-0.420666025	Chr2
19.8	-0.415888173	Chr2
19.85	-0.409969384	Chr2
19.9	-0.409641753	Chr2
19.95	-0.40754424	Chr2
20	-0.40748883	Chr2
20.05	-0.412069405	Chr2
20.1	-0.417046056	Chr2
20.15	-0.418885109	Chr2
20.2	-0.419219569	Chr2
20.25	-0.419603984	Chr2
20.3	-0.419450143	Chr2
20.35	-0.420681315	Chr2
20.4	-0.420873786	Chr2
20.45	-0.421493828	Chr2
20.5	-0.421493828	Chr2
20.55	-0.421455259	Chr2
20.6	-0.421649886	Chr2
20.65	-0.417600106	Chr2
20.7	-0.419130738	Chr2
20.75	-0.421564449	Chr2
20.8	-0.431097926	Chr2
20.85	-0.430968972	Chr2
20.9	-0.432692021	Chr2
20.95	-0.433156479	Chr2
21	-0.434300659	Chr2
21.05	-0.434573349	Chr2
21.1	-0.431434289	Chr2
21.15	-0.430968573	Chr2
21.2	-0.430781274	Chr2
21.25	-0.430833337	Chr2
21.3	-0.430862135	Chr2
21.35	-0.432430216	Chr2
21.4	-0.432963035	Chr2
21.45	-0.432230043	Chr2
21.5	-0.432191084	Chr2
21.55	-0.43281833	Chr2
21.6	-0.432771647	Chr2
21.65	-0.433614235	Chr2
21.7	-0.434050623	Chr2
21.75	-0.433898006	Chr2
21.8	-0.433517515	Chr2
21.85	-0.434423647	Chr2
21.9	-0.433930986	Chr2
21.95	-0.431897269	Chr2
22	-0.429806674	Chr2
22.05	-0.429008007	Chr2
22.1	-0.430874762	Chr2
22.15	-0.431809572	Chr2
22.2	-0.431303942	Chr2
22.25	-0.431766419	Chr2
22.3	-0.431783917	Chr2
22.35	-0.430156	Chr2
22.4	-0.426995364	Chr2
22.45	-0.424788695	Chr2
22.5	-0.424859028	Chr2
22.55	-0.422745293	Chr2
22.6	-0.422193161	Chr2
22.65	-0.42188754	Chr2
22.7	-0.421889009	Chr2
22.75	-0.421936697	Chr2
22.8	-0.421562918	Chr2
22.85	-0.421321935	Chr2
22.9	-0.420926291	Chr2
22.95	-0.420905745	Chr2
23	-0.420842299	Chr2
23.05	-0.421321163	Chr2
23.1	-0.421925207	Chr2
23.15	-0.420264503	Chr2
0	-0.4179086	Chr3
0.05	-0.4179086	Chr3
0.1	-0.412359667	Chr3
0.15	-0.412359667	Chr3
0.2	-0.394419556	Chr3
0.25	-0.394419556	Chr3
0.3	-0.3987276	Chr3
0.35	-0.396962364	Chr3
0.4	-0.396962364	Chr3
0.45	-0.396962364	Chr3
0.5	-0.398969917	Chr3
0.55	-0.398876273	Chr3
0.6	-0.3943195	Chr3
0.65	-0.3843195	Chr3
0.7	-0.385650833	Chr3
0.75	-0.385571154	Chr3
0.8	-0.385571154	Chr3
0.85	-0.392874619	Chr3
0.9	-0.386848906	Chr3
0.95	-0.386045161	Chr3
1	-0.388330097	Chr3
1.05	-0.390083656	Chr3
1.1	-0.390260065	Chr3
1.15	-0.391736313	Chr3
1.2	-0.395170483	Chr3
1.25	-0.395170483	Chr3
1.3	-0.393658714	Chr3
1.35	-0.394190148	Chr3
1.4	-0.394190148	Chr3
1.45	-0.394190148	Chr3
1.5	-0.393156962	Chr3
1.55	-0.393156962	Chr3
1.6	-0.393156962	Chr3
1.65	-0.39421656	Chr3
1.7	-0.394382565	Chr3
1.75	-0.395051478	Chr3
1.8	-0.3919252	Chr3
1.85	-0.388720813	Chr3
1.9	-0.395921273	Chr3
1.95	-0.395921273	Chr3
2	-0.393941333	Chr3
2.05	-0.3914162	Chr3
2.1	-0.3914162	Chr3
2.15	-0.388990737	Chr3
2.2	-0.388990737	Chr3
2.25	-0.388990737	Chr3
2.3	-0.391832667	Chr3
2.35	-0.391832667	Chr3
2.4	-0.391832667	Chr3
2.45	-0.397302282	Chr3
2.5	-0.397302282	Chr3
2.55	-0.397302282	Chr3
2.6	-0.397302282	Chr3
2.65	-0.396058	Chr3
2.7	-0.396058	Chr3
2.75	-0.39595945	Chr3
2.8	-0.402067565	Chr3
2.85	-0.403543917	Chr3
2.9	-0.40602204	Chr3
2.95	-0.40602204	Chr3
3	-0.397975814	Chr3
3.05	-0.399031909	Chr3
3.1	-0.399031909	Chr3
3.15	-0.399031909	Chr3
3.2	-0.399031909	Chr3
3.25	-0.400749787	Chr3
3.3	-0.39538148	Chr3
3.35	-0.400095418	Chr3
3.4	-0.400095418	Chr3
3.45	-0.398349865	Chr3
3.5	-0.39816266	Chr3
3.55	-0.39816266	Chr3
3.6	-0.39816266	Chr3
3.65	-0.399334578	Chr3
3.7	-0.399334578	Chr3
3.75	-0.400798326	Chr3
3.8	-0.400798326	Chr3
3.85	-0.399982733	Chr3
3.9	-0.398458744	Chr3
3.95	-0.398458744	Chr3
4	-0.4082985	Chr3
4.05	-0.40685268	Chr3
4.1	-0.40685268	Chr3
4.15	-0.410435269	Chr3
4.2	-0.410435269	Chr3
4.25	-0.408412217	Chr3
4.3	-0.424548895	Chr3
4.35	-0.416446786	Chr3
4.4	-0.416446786	Chr3
4.45	-0.416446786	Chr3
4.5	-0.433592625	Chr3
4.55	-0.427082333	Chr3
4.6	-0.4252832	Chr3
4.65	-0.418823933	Chr3
4.7	-0.402429167	Chr3
4.75	-0.399636217	Chr3
4.8	-0.399636217	Chr3
4.85	-0.399636217	Chr3
4.9	-0.399636217	Chr3
4.95	-0.40258592	Chr3
5	-0.40480816	Chr3
5.05	-0.40480816	Chr3
5.1	-0.406065538	Chr3
5.15	-0.40230816	Chr3
5.2	-0.403846556	Chr3
5.25	-0.403398607	Chr3
5.3	-0.401878407	Chr3
5.35	-0.401878407	Chr3
5.4	-0.401878407	Chr3
5.45	-0.403759357	Chr3
5.5	-0.4038365	Chr3
5.55	-0.40864456	Chr3
5.6	-0.408625958	Chr3
5.65	-0.409341895	Chr3
5.7	-0.408832067	Chr3
5.75	-0.408832067	Chr3
5.8	-0.411057813	Chr3
5.85	-0.39766315	Chr3
5.9	-0.396343955	Chr3
5.95	-0.39325319	Chr3
6	-0.38985181	Chr3
6.05	-0.391611773	Chr3
6.1	-0.39769275	Chr3
6.15	-0.39892788	Chr3
6.2	-0.398522667	Chr3
6.25	-0.398744769	Chr3
6.3	-0.401133138	Chr3
6.35	-0.402047733	Chr3
6.4	-0.425199949	Chr3
6.45	-0.425070449	Chr3
6.5	-0.425693688	Chr3
6.55	-0.425609165	Chr3
6.6	-0.425089074	Chr3
6.65	-0.424764643	Chr3
6.7	-0.429738025	Chr3
6.75	-0.428151159	Chr3
6.8	-0.428009988	Chr3
6.85	-0.432519634	Chr3
6.9	-0.434564329	Chr3
6.95	-0.43483575	Chr3
7	-0.434751071	Chr3
7.05	-0.433363841	Chr3
7.1	-0.432617143	Chr3
7.15	-0.430846185	Chr3
7.2	-0.430384568	Chr3
7.25	-0.431380968	Chr3
7.3	-0.431692337	Chr3
7.35	-0.431381783	Chr3
7.4	-0.423672652	Chr3
7.45	-0.422391043	Chr3
7.5	-0.422772592	Chr3
7.55	-0.421858125	Chr3
7.6	-0.422129766	Chr3
7.65	-0.424816345	Chr3
7.7	-0.422505637	Chr3
7.75	-0.420649121	Chr3
7.8	-0.420056118	Chr3
7.85	-0.420151728	Chr3
7.9	-0.419954804	Chr3
7.95	-0.419954804	Chr3
8	-0.419796574	Chr3
8.05	-0.419894668	Chr3
8.1	-0.419848891	Chr3
8.15	-0.420076796	Chr3
8.2	-0.419950157	Chr3
8.25	-0.419846541	Chr3
8.3	-0.419523606	Chr3
8.35	-0.419765846	Chr3
8.4	-0.419637491	Chr3
8.45	-0.419691806	Chr3
8.5	-0.41948031	Chr3
8.55	-0.421090869	Chr3
8.6	-0.420968873	Chr3
8.65	-0.420467534	Chr3
8.7	-0.420671164	Chr3
8.75	-0.421802583	Chr3
8.8	-0.423063689	Chr3
8.85	-0.426117118	Chr3
8.9	-0.428087694	Chr3
8.95	-0.428573442	Chr3
9	-0.428522266	Chr3
9.05	-0.428740552	Chr3
9.1	-0.428599815	Chr3
9.15	-0.428646384	Chr3
9.2	-0.428763383	Chr3
9.25	-0.428842747	Chr3
9.3	-0.430153667	Chr3
9.35	-0.431241762	Chr3
9.4	-0.431358175	Chr3
9.45	-0.43117082	Chr3
9.5	-0.433041816	Chr3
9.55	-0.432386508	Chr3
9.6	-0.432818543	Chr3
9.65	-0.432397611	Chr3
9.7	-0.43145329	Chr3
9.75	-0.431647747	Chr3
9.8	-0.431711136	Chr3
9.85	-0.430972789	Chr3
9.9	-0.432100813	Chr3
9.95	-0.431913039	Chr3
10	-0.432125941	Chr3
10.05	-0.432255863	Chr3
10.1	-0.430338842	Chr3
10.15	-0.429792707	Chr3
10.2	-0.42980885	Chr3
10.25	-0.429819216	Chr3
10.3	-0.429894909	Chr3
10.35	-0.429856558	Chr3
10.4	-0.429781539	Chr3
10.45	-0.429639388	Chr3
10.5	-0.428116213	Chr3
10.55	-0.42798707	Chr3
10.6	-0.428085503	Chr3
10.65	-0.428068243	Chr3
10.7	-0.428302209	Chr3
10.75	-0.42730375	Chr3
10.8	-0.429128124	Chr3
10.85	-0.429542123	Chr3
10.9	-0.428290587	Chr3
10.95	-0.428065587	Chr3
11	-0.428058127	Chr3
11.05	-0.427865177	Chr3
11.1	-0.429633621	Chr3
11.15	-0.430134866	Chr3
11.2	-0.429989071	Chr3
11.25	-0.430987601	Chr3
11.3	-0.431172478	Chr3
11.35	-0.431096841	Chr3
11.4	-0.430664286	Chr3
11.45	-0.430936269	Chr3
11.5	-0.430873176	Chr3
11.55	-0.43035974	Chr3
11.6	-0.429862825	Chr3
11.65	-0.430025998	Chr3
11.7	-0.429985998	Chr3
11.75	-0.430591863	Chr3
11.8	-0.429576157	Chr3
11.85	-0.429263886	Chr3
11.9	-0.42915948	Chr3
11.95	-0.429129235	Chr3
12	-0.429133669	Chr3
12.05	-0.429214063	Chr3
12.1	-0.429245024	Chr3
12.15	-0.429145095	Chr3
12.2	-0.429405139	Chr3
12.25	-0.428138952	Chr3
12.3	-0.427481242	Chr3
12.35	-0.427565489	Chr3
12.4	-0.428348534	Chr3
12.45	-0.427074388	Chr3
12.5	-0.426052667	Chr3
12.55	-0.427259514	Chr3
12.6	-0.418159638	Chr3
12.65	-0.418237434	Chr3
12.7	-0.417953851	Chr3
12.75	-0.418031013	Chr3
12.8	-0.417944	Chr3
12.85	-0.419434623	Chr3
12.9	-0.418747701	Chr3
12.95	-0.418747701	Chr3
13	-0.418582981	Chr3
13.05	-0.41795202	Chr3
13.1	-0.417507061	Chr3
13.15	-0.417702944	Chr3
13.2	-0.416459445	Chr3
13.25	-0.398044871	Chr3
13.3	-0.397473058	Chr3
13.35	-0.391025082	Chr3
13.4	-0.389704771	Chr3
13.45	-0.390077014	Chr3
13.5	-0.390153944	Chr3
13.55	-0.388133074	Chr3
13.6	-0.408043091	Chr3
13.65	-0.402974386	Chr3
13.7	-0.402085171	Chr3
13.75	-0.39702531	Chr3
13.8	-0.393264974	Chr3
13.85	-0.382361688	Chr3
13.9	-0.390629158	Chr3
13.95	-0.39233026	Chr3
14	-0.391191109	Chr3
14.05	-0.390901982	Chr3
14.1	-0.390300862	Chr3
14.15	-0.390300862	Chr3
14.2	-0.394843538	Chr3
14.25	-0.394843538	Chr3
14.3	-0.394843538	Chr3
14.35	-0.400366156	Chr3
14.4	-0.399674135	Chr3
14.45	-0.398386273	Chr3
14.5	-0.393945091	Chr3
14.55	-0.392938229	Chr3
14.6	-0.392372121	Chr3
14.65	-0.393797702	Chr3
14.7	-0.399248107	Chr3
14.75	-0.399125972	Chr3
14.8	-0.399133991	Chr3
14.85	-0.400312325	Chr3
14.9	-0.398400657	Chr3
14.95	-0.39911448	Chr3
15	-0.400152914	Chr3
15.05	-0.403480135	Chr3
15.1	-0.404555811	Chr3
15.15	-0.400667484	Chr3
15.2	-0.399851516	Chr3
15.25	-0.400521302	Chr3
15.3	-0.400521302	Chr3
15.35	-0.401115299	Chr3
15.4	-0.399737314	Chr3
15.45	-0.41817288	Chr3
15.5	-0.429394006	Chr3
15.55	-0.431605536	Chr3
15.6	-0.432428967	Chr3
15.65	-0.432361083	Chr3
15.7	-0.43188529	Chr3
15.75	-0.431995661	Chr3
15.8	-0.431978906	Chr3
15.85	-0.432204338	Chr3
15.9	-0.432239372	Chr3
15.95	-0.432144069	Chr3
16	-0.4321221	Chr3
16.05	-0.431800275	Chr3
16.1	-0.432683216	Chr3
16.15	-0.434555922	Chr3
16.2	-0.434374439	Chr3
16.25	-0.434549667	Chr3
16.3	-0.43430596	Chr3
16.35	-0.434548809	Chr3
16.4	-0.437342684	Chr3
16.45	-0.43601623	Chr3
16.5	-0.431970327	Chr3
16.55	-0.423003771	Chr3
16.6	-0.422868466	Chr3
16.65	-0.418869853	Chr3
16.7	-0.433575716	Chr3
16.75	-0.438489923	Chr3
16.8	-0.43864836	Chr3
16.85	-0.438501886	Chr3
16.9	-0.438519499	Chr3
16.95	-0.438603971	Chr3
17	-0.437889978	Chr3
17.05	-0.43767856	Chr3
17.1	-0.437241638	Chr3
17.15	-0.436596798	Chr3
17.2	-0.436512805	Chr3
17.25	-0.435910183	Chr3
17.3	-0.428960312	Chr3
17.35	-0.428554246	Chr3
17.4	-0.426161986	Chr3
17.45	-0.425107016	Chr3
17.5	-0.4260051	Chr3
17.55	-0.426873596	Chr3
17.6	-0.427457725	Chr3
17.65	-0.428114009	Chr3
17.7	-0.423259975	Chr3
17.75	-0.417885774	Chr3
17.8	-0.418005911	Chr3
17.85	-0.418162631	Chr3
17.9	-0.417910986	Chr3
17.95	-0.417158981	Chr3
18	-0.41663762	Chr3
18.05	-0.416818251	Chr3
18.1	-0.419831151	Chr3
18.15	-0.420160323	Chr3
18.2	-0.422391683	Chr3
18.25	-0.42416728	Chr3
18.3	-0.427272313	Chr3
18.35	-0.430337738	Chr3
18.4	-0.431937523	Chr3
18.45	-0.432780645	Chr3
18.5	-0.433279428	Chr3
18.55	-0.433742202	Chr3
18.6	-0.433633849	Chr3
18.65	-0.433654194	Chr3
18.7	-0.433897962	Chr3
18.75	-0.433863155	Chr3
18.8	-0.433657695	Chr3
18.85	-0.433582824	Chr3
18.9	-0.433485202	Chr3
18.95	-0.433550734	Chr3
19	-0.433926939	Chr3
19.05	-0.433612404	Chr3
19.1	-0.43388731	Chr3
19.15	-0.434476274	Chr3
19.2	-0.434870403	Chr3
19.25	-0.435204548	Chr3
19.3	-0.435541128	Chr3
19.35	-0.433304717	Chr3
19.4	-0.431929246	Chr3
19.45	-0.428532325	Chr3
19.5	-0.41831956	Chr3
19.55	-0.408418218	Chr3
19.6	-0.407889936	Chr3
19.65	-0.406666546	Chr3
19.7	-0.405863925	Chr3
19.75	-0.405971231	Chr3
19.8	-0.406752922	Chr3
19.85	-0.406448962	Chr3
19.9	-0.423041404	Chr3
19.95	-0.42788192	Chr3
20	-0.42672153	Chr3
20.05	-0.427226533	Chr3
20.1	-0.426979886	Chr3
20.15	-0.426892308	Chr3
20.2	-0.426119247	Chr3
20.25	-0.426437664	Chr3
20.3	-0.426197718	Chr3
20.35	-0.426314337	Chr3
20.4	-0.423806649	Chr3
20.45	-0.4234519	Chr3
20.5	-0.423202642	Chr3
20.55	-0.426070915	Chr3
20.6	-0.426886144	Chr3
20.65	-0.427443318	Chr3
20.7	-0.426714418	Chr3
20.75	-0.426545998	Chr3
20.8	-0.425280943	Chr3
20.85	-0.426529373	Chr3
20.9	-0.423384219	Chr3
20.95	-0.419721594	Chr3
21	-0.419617031	Chr3
21.05	-0.419639495	Chr3
21.1	-0.419498797	Chr3
21.15	-0.419695285	Chr3
21.2	-0.419828679	Chr3
21.25	-0.419925579	Chr3
21.3	-0.41916858	Chr3
21.35	-0.418345832	Chr3
21.4	-0.420073783	Chr3
21.45	-0.420708526	Chr3
21.5	-0.421237735	Chr3
21.55	-0.420518049	Chr3
21.6	-0.417013683	Chr3
21.65	-0.416601487	Chr3
21.7	-0.417685917	Chr3
21.75	-0.417456225	Chr3
21.8	-0.417516323	Chr3
21.85	-0.412236532	Chr3
21.9	-0.407534633	Chr3
21.95	-0.407869906	Chr3
22	-0.407327118	Chr3
22.05	-0.405072503	Chr3
22.1	-0.405312769	Chr3
22.15	-0.403720514	Chr3
22.2	-0.404497313	Chr3
22.25	-0.404399039	Chr3
22.3	-0.405620333	Chr3
22.35	-0.408398927	Chr3
22.4	-0.405377825	Chr3
22.45	-0.405269156	Chr3
22.5	-0.405658441	Chr3
22.55	-0.40539704	Chr3
22.6	-0.405342503	Chr3
22.65	-0.406047848	Chr3
22.7	-0.406391204	Chr3
22.75	-0.405245024	Chr3
22.8	-0.408489721	Chr3
22.85	-0.404000645	Chr3
22.9	-0.417557994	Chr3
22.95	-0.422253547	Chr3
23	-0.421011703	Chr3
23.05	-0.420837917	Chr3
23.1	-0.420790636	Chr3
23.15	-0.420839745	Chr3
23.2	-0.421178691	Chr3
23.25	-0.428925397	Chr3
23.3	-0.432014702	Chr3
23.35	-0.429578508	Chr3
23.4	-0.431094423	Chr3
23.45	-0.431269401	Chr3
23.5	-0.430922472	Chr3
23.55	-0.434629655	Chr3
23.6	-0.434272241	Chr3
23.65	-0.434166857	Chr3
23.7	-0.434017058	Chr3
23.75	-0.435059894	Chr3
23.8	-0.434753178	Chr3
23.85	-0.435300564	Chr3
23.9	-0.435838033	Chr3
23.95	-0.435905411	Chr3
24	-0.437111478	Chr3
24.05	-0.436694871	Chr3
24.1	-0.436587955	Chr3
24.15	-0.436530136	Chr3
24.2	-0.436522016	Chr3
24.25	-0.435123603	Chr3
24.3	-0.435119153	Chr3
24.35	-0.436123959	Chr3
24.4	-0.436183768	Chr3
24.45	-0.436201786	Chr3
24.5	-0.436192581	Chr3
24.55	-0.434858843	Chr3
24.6	-0.434189899	Chr3
24.65	-0.433589034	Chr3
24.7	-0.43371994	Chr3
24.75	-0.433773827	Chr3
24.8	-0.431875346	Chr3
24.85	-0.430906234	Chr3
24.9	-0.424949415	Chr3
24.95	-0.416362732	Chr3
25	-0.400923785	Chr3
25.05	-0.403421972	Chr3
25.1	-0.404952119	Chr3
25.15	-0.405720104	Chr3
25.2	-0.404722798	Chr3
25.25	-0.406021173	Chr3
25.3	-0.406783	Chr3
25.35	-0.408187181	Chr3
25.4	-0.407748148	Chr3
25.45	-0.417162873	Chr3
25.5	-0.423813632	Chr3
25.55	-0.424407311	Chr3
25.6	-0.427833586	Chr3
25.65	-0.427281144	Chr3
25.7	-0.426443554	Chr3
25.75	-0.426260762	Chr3
25.8	-0.427946464	Chr3
25.85	-0.42788628	Chr3
25.9	-0.427913764	Chr3
25.95	-0.428523159	Chr3
26	-0.428591081	Chr3
26.05	-0.428257595	Chr3
26.1	-0.428719772	Chr3
26.15	-0.429013433	Chr3
26.2	-0.429651802	Chr3
26.25	-0.430489234	Chr3
26.3	-0.431499881	Chr3
26.35	-0.432589811	Chr3
26.4	-0.432433947	Chr3
26.45	-0.431506599	Chr3
26.5	-0.431103377	Chr3
26.55	-0.430949771	Chr3
26.6	-0.429453517	Chr3
26.65	-0.43049817	Chr3
26.7	-0.431392381	Chr3
26.75	-0.431378031	Chr3
26.8	-0.431489758	Chr3
26.85	-0.431631086	Chr3
26.9	-0.431644434	Chr3
26.95	-0.431720536	Chr3
27	-0.431590489	Chr3
27.05	-0.432525252	Chr3
27.1	-0.432714866	Chr3
27.15	-0.431395447	Chr3
27.2	-0.431253276	Chr3
27.25	-0.430551501	Chr3
27.3	-0.426741474	Chr3
27.35	-0.426740626	Chr3
27.4	-0.426948582	Chr3
27.45	-0.428206187	Chr3
27.5	-0.428189647	Chr3
27.55	-0.423886649	Chr3
27.6	-0.421058356	Chr3
27.65	-0.421611658	Chr3
27.7	-0.421885104	Chr3
27.75	-0.423016889	Chr3
27.8	-0.422674105	Chr3
27.85	-0.422717769	Chr3
27.9	-0.42250357	Chr3
27.95	-0.42250357	Chr3
28	-0.422636329	Chr3
28.05	-0.422853533	Chr3
28.1	-0.423309689	Chr3
28.15	-0.424212913	Chr3
28.2	-0.424287217	Chr3
28.25	-0.423370434	Chr3
28.3	-0.4254326	Chr3
28.35	-0.42611387	Chr3
28.4	-0.426332138	Chr3
28.45	-0.425968539	Chr3
28.5	-0.426442837	Chr3
28.55	-0.426949925	Chr3
28.6	-0.42703185	Chr3
28.65	-0.427422467	Chr3
28.7	-0.428021389	Chr3
28.75	-0.427781962	Chr3
28.8	-0.425656009	Chr3
28.85	-0.42595303	Chr3
28.9	-0.425987501	Chr3
28.95	-0.424824293	Chr3
29	-0.425524858	Chr3
29.05	-0.42560852	Chr3
29.1	-0.425799022	Chr3
29.15	-0.425602421	Chr3
29.2	-0.425585979	Chr3
29.25	-0.426494417	Chr3
29.3	-0.424621868	Chr3
29.35	-0.424314951	Chr3
29.4	-0.424101778	Chr3
29.45	-0.424276961	Chr3
29.5	-0.423845854	Chr3
29.55	-0.423711859	Chr3
29.6	-0.423378534	Chr3
29.65	-0.423650277	Chr3
29.7	-0.423897661	Chr3
29.75	-0.423869712	Chr3
29.8	-0.425206703	Chr3
29.85	-0.424869226	Chr3
29.9	-0.424836397	Chr3
29.95	-0.425235593	Chr3
30	-0.424423915	Chr3
30.05	-0.424936871	Chr3
30.1	-0.425364956	Chr3
30.15	-0.42547932	Chr3
30.2	-0.425914195	Chr3
30.25	-0.42419406	Chr3
30.3	-0.423928894	Chr3
30.35	-0.423157319	Chr3
30.4	-0.422975943	Chr3
30.45	-0.422650464	Chr3
30.5	-0.422412006	Chr3
30.55	-0.422467617	Chr3
30.6	-0.422748515	Chr3
30.65	-0.422212743	Chr3
30.7	-0.421507196	Chr3
30.75	-0.421693876	Chr3
30.8	-0.422019048	Chr3
30.85	-0.422692304	Chr3
30.9	-0.42262091	Chr3
30.95	-0.422854532	Chr3
31	-0.423115801	Chr3
31.05	-0.422122235	Chr3
31.1	-0.420114208	Chr3
31.15	-0.419489124	Chr3
31.2	-0.417623921	Chr3
31.25	-0.421986182	Chr3
31.3	-0.421618214	Chr3
31.35	-0.42088386	Chr3
31.4	-0.421304251	Chr3
31.45	-0.422413604	Chr3
31.5	-0.422856821	Chr3
31.55	-0.423441535	Chr3
31.6	-0.424698894	Chr3
31.65	-0.424692465	Chr3
31.7	-0.424370661	Chr3
31.75	-0.423819644	Chr3
31.8	-0.423059237	Chr3
31.85	-0.420597711	Chr3
31.9	-0.42042201	Chr3
31.95	-0.420433206	Chr3
32	-0.420341089	Chr3
32.05	-0.420847439	Chr3
32.1	-0.421243127	Chr3
32.15	-0.421314202	Chr3
32.2	-0.421012916	Chr3
32.25	-0.421542116	Chr3
32.3	-0.423402345	Chr3
32.35	-0.427958892	Chr3
32.4	-0.430061193	Chr3
32.45	-0.430400822	Chr3
32.5	-0.429851815	Chr3
32.55	-0.429084743	Chr3
32.6	-0.428559645	Chr3
32.65	-0.427886914	Chr3
32.7	-0.427960771	Chr3
32.75	-0.427382488	Chr3
32.8	-0.427082994	Chr3
32.85	-0.427258741	Chr3
32.9	-0.427700454	Chr3
32.95	-0.427698453	Chr3
33	-0.427654202	Chr3
33.05	-0.427788464	Chr3
33.1	-0.429432342	Chr3
33.15	-0.429369397	Chr3
33.2	-0.429387731	Chr3
33.25	-0.429377467	Chr3
33.3	-0.429370849	Chr3
33.35	-0.428743456	Chr3
33.4	-0.427954173	Chr3
33.45	-0.427640941	Chr3
33.5	-0.427489028	Chr3
33.55	-0.427410314	Chr3
33.6	-0.427839145	Chr3
33.65	-0.428427908	Chr3
33.7	-0.428568404	Chr3
33.75	-0.429931161	Chr3
33.8	-0.430664378	Chr3
33.85	-0.431198392	Chr3
33.9	-0.431220858	Chr3
33.95	-0.431101705	Chr3
34	-0.431220361	Chr3
34.05	-0.431112784	Chr3
34.1	-0.42621674	Chr3
34.15	-0.42286681	Chr3
34.2	-0.42286681	Chr3
34.25	-0.423097788	Chr3
34.3	-0.42324181	Chr3
34.35	-0.422389786	Chr3
34.4	-0.421662242	Chr3
34.45	-0.421482233	Chr3
34.5	-0.422178616	Chr3
34.55	-0.425454539	Chr3
34.6	-0.425875805	Chr3
34.65	-0.425860795	Chr3
34.7	-0.4259595	Chr3
34.75	-0.425817771	Chr3
34.8	-0.425381578	Chr3
34.85	-0.424629377	Chr3
34.9	-0.432011939	Chr3
34.95	-0.433497801	Chr3
35	-0.435348122	Chr3
35.05	-0.435063991	Chr3
35.1	-0.435014718	Chr3
35.15	-0.434969058	Chr3
35.2	-0.434971693	Chr3
35.25	-0.434971693	Chr3
35.3	-0.434969624	Chr3
35.35	-0.434902926	Chr3
35.4	-0.434966686	Chr3
35.45	-0.434966736	Chr3
35.5	-0.436474603	Chr3
35.55	-0.438429276	Chr3
