POS	VALUE	CHROM
16.65	-0.059143836	Chr2
16.7	-0.059491525	Chr2
16.75	-0.071565836	Chr2
16.8	-0.094532374	Chr2
16.85	-0.126366279	Chr2
16.9	-0.129430199	Chr2
16.95	-0.145331633	Chr2
17	-0.169404517	Chr2
17.05	-0.176263538	Chr2
17.1	-0.187038217	Chr2
17.15	-0.19070229	Chr2
17.2	-0.194350453	Chr2
17.25	-0.195241692	Chr2
17.3	-0.198114374	Chr2
17.35	-0.198531685	Chr2
17.4	-0.215133779	Chr2
17.45	-0.246918239	Chr2
17.5	-0.250705128	Chr2
17.55	-0.250680851	Chr2
17.6	-0.251913043	Chr2
17.65	-0.251285403	Chr2
17.7	-0.253085339	Chr2
17.75	-0.256860987	Chr2
17.8	-0.25546729	Chr2
17.85	-0.252513661	Chr2
17.9	-0.252674095	Chr2
17.95	-0.247585139	Chr2
18	-0.23695279	Chr2
18.05	-0.246790123	Chr2
18.1	-0.223522727	Chr2
18.15	-0.18734375	Chr2
18.2	-0.155	Chr2
18.25	-0.153207547	Chr2
18.3	-0.209777778	Chr2
18.35	-0.197765957	Chr2
18.4	-0.204954955	Chr2
18.45	-0.202844037	Chr2
18.5	-0.203963964	Chr2
18.55	-0.219454545	Chr2
18.6	-0.222774869	Chr2
18.65	-0.223762887	Chr2
18.7	-0.227041199	Chr2
18.75	-0.228833333	Chr2
18.8	-0.232621083	Chr2
18.85	-0.118842105	Chr2
18.9	-0.117008368	Chr2
18.95	-0.106610169	Chr2
19	-0.106072106	Chr2
19.05	-0.104148936	Chr2
19.1	-0.10295053	Chr2
19.15	-0.103907638	Chr2
19.2	-0.104088496	Chr2
19.25	-0.103434705	Chr2
19.3	-0.085237226	Chr2
19.35	-0.078080986	Chr2
19.4	-0.072167577	Chr2
19.45	-0.072090909	Chr2
19.5	-0.070877514	Chr2
19.55	-0.050581162	Chr2
19.6	-0.03502994	Chr2
19.65	-0.055303293	Chr2
19.7	-0.026924565	Chr2
19.75	-0.00998062	Chr2
19.8	0.014575646	Chr2
19.85	-0.04144186	Chr2
19.9	-0.043255814	Chr2
19.95	-0.046630728	Chr2
20	-0.046027027	Chr2
20.05	-0.058253968	Chr2
20.1	-0.016452991	Chr2
20.15	0.003703008	Chr2
20.2	0.001171004	Chr2
20.25	0.003442623	Chr2
20.3	0.001229358	Chr2
20.35	-0.007382298	Chr2
20.4	-0.007969925	Chr2
20.45	-0.003875686	Chr2
20.5	-0.003875686	Chr2
20.55	-0.001367837	Chr2
20.6	-0.003365949	Chr2
20.65	0.030968468	Chr2
20.7	0.028597285	Chr2
20.75	0.029396135	Chr2
20.8	0.047407407	Chr2
20.85	0.054132653	Chr2
20.9	0.036569767	Chr2
20.95	0.016954397	Chr2
21	0.007333333	Chr2
21.05	0.020518868	Chr2
21.1	0.015157729	Chr2
21.15	0.016779388	Chr2
21.2	0.018116883	Chr2
21.25	0.017310231	Chr2
21.3	0.019340102	Chr2
21.35	0.019018303	Chr2
21.4	0.013620955	Chr2
21.45	0.003434783	Chr2
21.5	0.003294798	Chr2
21.55	-0.001196581	Chr2
21.6	-0.001365576	Chr2
21.65	-0.0009299	Chr2
21.7	0.000652174	Chr2
21.75	0.000919708	Chr2
21.8	-0.008830769	Chr2
21.85	-0.013595506	Chr2
21.9	-0.010509804	Chr2
21.95	0.000338983	Chr2
22	0.012627737	Chr2
22.05	0.012313253	Chr2
22.1	-0.018291317	Chr2
22.15	-0.050578035	Chr2
22.2	-0.052090517	Chr2
22.25	-0.04287037	Chr2
22.3	-0.043743119	Chr2
22.35	-0.040094518	Chr2
22.4	-0.038141414	Chr2
22.45	-0.030065359	Chr2
22.5	-0.029978261	Chr2
22.55	-0.023886463	Chr2
22.6	-0.026903226	Chr2
22.65	-0.02802603	Chr2
22.7	-0.029630435	Chr2
22.75	-0.029433551	Chr2
22.8	-0.027339246	Chr2
22.85	-0.02703125	Chr2
22.9	-0.028383372	Chr2
22.95	-0.024677419	Chr2
23	-0.024447439	Chr2
23.05	-0.02565097	Chr2
23.1	-0.027926829	Chr2
23.15	-0.030104167	Chr2
0	-0.268	Chr3
0.05	-0.268	Chr3
0.1	-0.2	Chr3
0.15	-0.2	Chr3
0.2	-0.154444444	Chr3
0.25	-0.154444444	Chr3
0.3	-0.177	Chr3
0.35	-0.19	Chr3
0.4	-0.19	Chr3
0.45	-0.19	Chr3
0.5	-0.190833333	Chr3
0.55	-0.203636364	Chr3
0.6	-0.17	Chr3
0.65	-0.105	Chr3
0.7	-0.094166667	Chr3
0.75	-0.099230769	Chr3
0.8	-0.099230769	Chr3
0.85	-0.067619048	Chr3
0.9	-0.0490625	Chr3
0.95	-0.039354839	Chr3
1	-0.047419355	Chr3
1.05	-0.0590625	Chr3
1.1	-0.065483871	Chr3
1.15	-0.065625	Chr3
1.2	-0.065862069	Chr3
1.25	-0.065862069	Chr3
1.3	-0.054642857	Chr3
1.35	-0.044814815	Chr3
1.4	-0.044814815	Chr3
1.45	-0.044814815	Chr3
1.5	-0.038846154	Chr3
1.55	-0.038846154	Chr3
1.6	-0.038846154	Chr3
1.65	-0.0452	Chr3
1.7	-0.045652174	Chr3
1.75	-0.033478261	Chr3
1.8	-0.02275	Chr3
1.85	-0.024375	Chr3
1.9	-0.028181818	Chr3
1.95	-0.028181818	Chr3
2	-0.023809524	Chr3
2.05	-0.004	Chr3
2.1	-0.004	Chr3
2.15	-0.000526316	Chr3
2.2	-0.000526316	Chr3
2.25	-0.000526316	Chr3
2.3	-0.021904762	Chr3
2.35	-0.021904762	Chr3
2.4	-0.021904762	Chr3
2.45	-0.030512821	Chr3
2.5	-0.030512821	Chr3
2.55	-0.030512821	Chr3
2.6	-0.030512821	Chr3
2.65	-0.023902439	Chr3
2.7	-0.023902439	Chr3
2.75	-0.0275	Chr3
2.8	-0.04173913	Chr3
2.85	-0.038333333	Chr3
2.9	-0.0464	Chr3
2.95	-0.0464	Chr3
3	-0.029302326	Chr3
3.05	-0.0275	Chr3
3.1	-0.0275	Chr3
3.15	-0.0275	Chr3
3.2	-0.0275	Chr3
3.25	-0.03	Chr3
3.3	-0.0338	Chr3
3.35	-0.021272727	Chr3
3.4	-0.021272727	Chr3
3.45	-0.011891892	Chr3
3.5	-0.035319149	Chr3
3.55	-0.035319149	Chr3
3.6	-0.035319149	Chr3
3.65	-0.041555556	Chr3
3.7	-0.041555556	Chr3
3.75	-0.047173913	Chr3
3.8	-0.047173913	Chr3
3.85	-0.049111111	Chr3
3.9	-0.046046512	Chr3
3.95	-0.046046512	Chr3
4	-0.067692308	Chr3
4.05	-0.0724	Chr3
4.1	-0.0724	Chr3
4.15	-0.068076923	Chr3
4.2	-0.068076923	Chr3
4.25	-0.06826087	Chr3
4.3	-0.062631579	Chr3
4.35	-0.122142857	Chr3
4.4	-0.122142857	Chr3
4.45	-0.122142857	Chr3
4.5	-0.09	Chr3
4.55	-0.127777778	Chr3
4.6	-0.121	Chr3
4.65	-0.114666667	Chr3
4.7	-0.10375	Chr3
4.75	-0.095217391	Chr3
4.8	-0.095217391	Chr3
4.85	-0.095217391	Chr3
4.9	-0.095217391	Chr3
4.95	-0.094	Chr3
5	-0.1056	Chr3
5.05	-0.1056	Chr3
5.1	-0.113846154	Chr3
5.15	-0.12	Chr3
5.2	-0.121481481	Chr3
5.25	-0.117142857	Chr3
5.3	-0.108518519	Chr3
5.35	-0.108518519	Chr3
5.4	-0.108518519	Chr3
5.45	-0.119285714	Chr3
5.5	-0.129583333	Chr3
5.55	-0.088	Chr3
5.6	-0.089166667	Chr3
5.65	-0.085789474	Chr3
5.7	0.006666667	Chr3
5.75	0.006666667	Chr3
5.8	0.004375	Chr3
5.85	-0.0005	Chr3
5.9	-0.022272727	Chr3
5.95	-0.021428571	Chr3
6	-0.026666667	Chr3
6.05	-0.046818182	Chr3
6.1	-0.03875	Chr3
6.15	-0.0528	Chr3
6.2	-0.0575	Chr3
6.25	-0.102307692	Chr3
6.3	-0.123103448	Chr3
6.35	-0.128	Chr3
6.4	-0.270641026	Chr3
6.45	-0.266794872	Chr3
6.5	-0.270125	Chr3
6.55	-0.285696203	Chr3
6.6	-0.282592593	Chr3
6.65	-0.279761905	Chr3
6.7	-0.309620253	Chr3
6.75	-0.305	Chr3
6.8	-0.311071429	Chr3
6.85	-0.325243902	Chr3
6.9	-0.329058824	Chr3
6.95	-0.331547619	Chr3
7	-0.332941176	Chr3
7.05	-0.329431818	Chr3
7.1	-0.331868132	Chr3
7.15	-0.325326087	Chr3
7.2	-0.316631579	Chr3
7.25	-0.314631579	Chr3
7.3	-0.315	Chr3
7.35	-0.315869565	Chr3
7.4	-0.261304348	Chr3
7.45	-0.262340426	Chr3
7.5	-0.249591837	Chr3
7.55	-0.244791667	Chr3
7.6	-0.250638298	Chr3
7.65	-0.261909091	Chr3
7.7	-0.213315789	Chr3
7.75	-0.233737024	Chr3
7.8	-0.240939759	Chr3
7.85	-0.243952484	Chr3
7.9	-0.243006536	Chr3
7.95	-0.243006536	Chr3
8	-0.24017316	Chr3
8.05	-0.233234043	Chr3
8.1	-0.233233405	Chr3
8.15	-0.232939914	Chr3
8.2	-0.234313305	Chr3
8.25	-0.232982833	Chr3
8.3	-0.237170172	Chr3
8.35	-0.231972318	Chr3
8.4	-0.231327586	Chr3
8.45	-0.231401384	Chr3
8.5	-0.228581315	Chr3
8.55	-0.199936102	Chr3
8.6	-0.201052632	Chr3
8.65	-0.192431507	Chr3
8.7	-0.19826087	Chr3
8.75	-0.18	Chr3
8.8	-0.133674912	Chr3
8.85	-0.005181818	Chr3
8.9	0.064118896	Chr3
8.95	0.098823529	Chr3
9	0.097676768	Chr3
9.05	0.099381443	Chr3
9.1	0.100874786	Chr3
9.15	0.100754717	Chr3
9.2	0.103275862	Chr3
9.25	0.104627383	Chr3
9.3	0.145846154	Chr3
9.35	0.18640257	Chr3
9.4	0.188704104	Chr3
9.45	0.188862661	Chr3
9.5	0.202017857	Chr3
9.55	0.21028626	Chr3
9.6	0.231027523	Chr3
9.65	0.231690909	Chr3
9.7	0.238108926	Chr3
9.75	0.239049034	Chr3
9.8	0.240418535	Chr3
9.85	0.237971919	Chr3
9.9	0.235632353	Chr3
9.95	0.228597997	Chr3
10	0.230729614	Chr3
10.05	0.229845938	Chr3
10.1	0.22425648	Chr3
10.15	0.221767881	Chr3
10.2	0.22145749	Chr3
10.25	0.221927224	Chr3
10.3	0.222026846	Chr3
10.35	0.221892617	Chr3
10.4	0.221045161	Chr3
10.45	0.216602052	Chr3
10.5	0.209987229	Chr3
10.55	0.207248062	Chr3
10.6	0.205566038	Chr3
10.65	0.206032389	Chr3
10.7	0.194856688	Chr3
10.75	0.196077886	Chr3
10.8	0.18537961	Chr3
10.85	0.184831776	Chr3
10.9	0.175539267	Chr3
10.95	0.171879607	Chr3
11	0.172204433	Chr3
11.05	0.171894605	Chr3
11.1	0.176343669	Chr3
11.15	0.179049479	Chr3
11.2	0.18067052	Chr3
11.25	0.184351759	Chr3
11.3	0.185112414	Chr3
11.35	0.184471624	Chr3
11.4	0.182902299	Chr3
11.45	0.185489443	Chr3
11.5	0.187272727	Chr3
11.55	0.190104839	Chr3
11.6	0.18681891	Chr3
11.65	0.186798387	Chr3
11.7	0.186768244	Chr3
11.75	0.184593886	Chr3
11.8	0.191420997	Chr3
11.85	0.192115385	Chr3
11.9	0.196821589	Chr3
11.95	0.196766917	Chr3
12	0.19685241	Chr3
12.05	0.196631737	Chr3
12.1	0.194583333	Chr3
12.15	0.192903704	Chr3
12.2	0.194072165	Chr3
12.25	0.200791506	Chr3
12.3	0.199569672	Chr3
12.35	0.199572301	Chr3
12.4	0.203484163	Chr3
12.45	0.198134111	Chr3
12.5	0.193614458	Chr3
12.55	0.177535211	Chr3
12.6	0.167583893	Chr3
12.65	0.165394737	Chr3
12.7	0.166351351	Chr3
12.75	0.156898734	Chr3
12.8	0.157721519	Chr3
12.85	0.153950617	Chr3
12.9	0.155541401	Chr3
12.95	0.155541401	Chr3
13	0.154358974	Chr3
13.05	0.154210526	Chr3
13.1	0.162364865	Chr3
13.15	0.165	Chr3
13.2	0.161459854	Chr3
13.25	0.047714286	Chr3
13.3	0.047536232	Chr3
13.35	0.033424658	Chr3
13.4	0.029571429	Chr3
13.45	0.039583333	Chr3
13.5	0.044929577	Chr3
13.55	0.038676471	Chr3
13.6	0.052954545	Chr3
13.65	0.034318182	Chr3
13.7	0.018536585	Chr3
13.75	-0.000714286	Chr3
13.8	-0.018157895	Chr3
13.85	-0.0359375	Chr3
13.9	-0.039473684	Chr3
13.95	-0.0392	Chr3
14	-0.047818182	Chr3
14.05	-0.045535714	Chr3
14.1	-0.038965517	Chr3
14.15	-0.038965517	Chr3
14.2	-0.032615385	Chr3
14.25	-0.032615385	Chr3
14.3	-0.032615385	Chr3
14.35	-0.022077922	Chr3
14.4	-0.027977528	Chr3
14.45	-0.033181818	Chr3
14.5	-0.026464646	Chr3
14.55	-0.031333333	Chr3
14.6	-0.024310345	Chr3
14.65	-0.020614035	Chr3
14.7	-0.017355372	Chr3
14.75	-0.0175	Chr3
14.8	-0.01733945	Chr3
14.85	-0.012982456	Chr3
14.9	-0.010462963	Chr3
14.95	-0.004795918	Chr3
15	0.002150538	Chr3
15.05	-0.001875	Chr3
15.1	-0.005377358	Chr3
15.15	-0.00671875	Chr3
15.2	-0.008306452	Chr3
15.25	-0.010077519	Chr3
15.3	-0.010077519	Chr3
15.35	0.000940171	Chr3
15.4	-0.00350365	Chr3
15.45	-0.085228216	Chr3
15.5	-0.097608247	Chr3
15.55	-0.108969466	Chr3
15.6	-0.109980732	Chr3
15.65	-0.109673077	Chr3
15.7	-0.110947776	Chr3
15.75	-0.11044316	Chr3
15.8	-0.109942197	Chr3
15.85	-0.110831721	Chr3
15.9	-0.111040462	Chr3
15.95	-0.11061657	Chr3
16	-0.110633397	Chr3
16.05	-0.110909091	Chr3
16.1	-0.11188716	Chr3
16.15	-0.115110664	Chr3
16.2	-0.114808853	Chr3
16.25	-0.115426829	Chr3
16.3	-0.11375	Chr3
16.35	-0.119416499	Chr3
16.4	-0.123012821	Chr3
16.45	-0.096417112	Chr3
16.5	-0.068231293	Chr3
16.55	-0.003302752	Chr3
16.6	-0.003203883	Chr3
16.65	0.000825688	Chr3
16.7	-0.110747126	Chr3
16.75	-0.121535088	Chr3
16.8	-0.120633188	Chr3
16.85	-0.121802198	Chr3
16.9	-0.120568928	Chr3
16.95	-0.120877193	Chr3
17	-0.118347826	Chr3
17.05	-0.118069414	Chr3
17.1	-0.11986755	Chr3
17.15	-0.120152174	Chr3
17.2	-0.119370933	Chr3
17.25	-0.116921444	Chr3
17.3	-0.108011152	Chr3
17.35	-0.103083942	Chr3
17.4	-0.096818182	Chr3
17.45	-0.101657941	Chr3
17.5	-0.081414474	Chr3
17.55	0.00419026	Chr3
17.6	0.009694989	Chr3
17.65	0.009612069	Chr3
17.7	0.060825175	Chr3
17.75	0.093939394	Chr3
17.8	0.090617089	Chr3
17.85	0.09111811	Chr3
17.9	0.09091195	Chr3
17.95	0.088513932	Chr3
18	0.087630769	Chr3
18.05	0.087090352	Chr3
18.1	0.054253286	Chr3
18.15	0.068108696	Chr3
18.2	0.090822397	Chr3
18.25	0.109956647	Chr3
18.3	0.12986399	Chr3
18.35	0.070879703	Chr3
18.4	0.044476636	Chr3
18.45	0.010390905	Chr3
18.5	-0.008507241	Chr3
18.55	-0.03468551	Chr3
18.6	-0.036944109	Chr3
18.65	-0.03736757	Chr3
18.7	-0.036538619	Chr3
18.75	-0.035887659	Chr3
18.8	-0.03534998	Chr3
18.85	-0.035476093	Chr3
18.9	-0.035434871	Chr3
18.95	-0.034564165	Chr3
19	-0.03369609	Chr3
19.05	-0.033451327	Chr3
19.1	-0.031304159	Chr3
19.15	-0.039900632	Chr3
19.2	-0.065324284	Chr3
19.25	-0.102386949	Chr3
19.3	-0.147232084	Chr3
19.35	-0.135413081	Chr3
19.4	-0.136477916	Chr3
19.45	-0.098856016	Chr3
19.5	-0.032857143	Chr3
19.55	0.005066667	Chr3
19.6	0.005114155	Chr3
19.65	0.003406114	Chr3
19.7	0.002125	Chr3
19.75	-0.001877729	Chr3
19.8	-0.002110092	Chr3
19.85	-0.003349057	Chr3
19.9	-0.079434447	Chr3
19.95	-0.091451943	Chr3
20	-0.096666667	Chr3
20.05	-0.093142857	Chr3
20.1	-0.092301426	Chr3
20.15	-0.091703854	Chr3
20.2	-0.089462151	Chr3
20.25	-0.090425101	Chr3
20.3	-0.087852883	Chr3
20.35	-0.088067729	Chr3
20.4	-0.082144213	Chr3
20.45	-0.079709619	Chr3
20.5	-0.080668896	Chr3
20.55	-0.082097561	Chr3
20.6	-0.083798257	Chr3
20.65	-0.084408468	Chr3
20.7	-0.080659341	Chr3
20.75	-0.08002442	Chr3
20.8	-0.077577566	Chr3
20.85	-0.0754158	Chr3
20.9	-0.057306792	Chr3
20.95	-0.047930108	Chr3
21	-0.050929032	Chr3
21.05	-0.053658243	Chr3
21.1	-0.052936221	Chr3
21.15	-0.052387173	Chr3
21.2	-0.05278043	Chr3
21.25	-0.052654762	Chr3
21.3	-0.053404508	Chr3
21.35	-0.0521875	Chr3
21.4	-0.053940828	Chr3
21.45	-0.055012285	Chr3
21.5	-0.052080103	Chr3
21.55	-0.051473534	Chr3
21.6	-0.036499033	Chr3
21.65	-0.034516765	Chr3
21.7	-0.036293996	Chr3
21.75	-0.036474227	Chr3
21.8	-0.03762475	Chr3
21.85	-0.027922078	Chr3
21.9	-0.01351682	Chr3
21.95	-0.016755853	Chr3
22	-0.007328244	Chr3
22.05	0.00865285	Chr3
22.1	0.007311828	Chr3
22.15	0.003371429	Chr3
22.2	-0.001117318	Chr3
22.25	0.003812155	Chr3
22.3	0.001935484	Chr3
22.35	0.001151515	Chr3
22.4	-0.002542373	Chr3
22.45	-0.002122905	Chr3
22.5	0.000903955	Chr3
22.55	0.000564972	Chr3
22.6	-0.000409357	Chr3
22.65	-0.001812865	Chr3
22.7	-0.00257485	Chr3
22.75	-0.005147929	Chr3
22.8	-0.001323529	Chr3
22.85	-0.013617021	Chr3
22.9	-0.056162791	Chr3
22.95	-0.013846154	Chr3
23	-0.01203125	Chr3
23.05	-0.011699605	Chr3
23.1	-0.012411067	Chr3
23.15	-0.008532819	Chr3
23.2	-0.006345382	Chr3
23.25	-0.028717201	Chr3
23.3	-0.03095092	Chr3
23.35	-0.027627628	Chr3
23.4	-0.02681388	Chr3
23.45	-0.026770186	Chr3
23.5	-0.032394822	Chr3
23.55	-0.042758621	Chr3
23.6	-0.045609756	Chr3
23.65	-0.043398058	Chr3
23.7	-0.043349515	Chr3
23.75	-0.042758621	Chr3
23.8	-0.04499044	Chr3
23.85	-0.050662338	Chr3
23.9	-0.04989547	Chr3
23.95	-0.062115385	Chr3
24	-0.063675676	Chr3
24.05	-0.062760473	Chr3
24.1	-0.061982851	Chr3
24.15	-0.06255113	Chr3
24.2	-0.062435622	Chr3
24.25	-0.061108462	Chr3
24.3	-0.061208134	Chr3
24.35	-0.062026538	Chr3
24.4	-0.062043269	Chr3
24.45	-0.061823671	Chr3
24.5	-0.062002413	Chr3
24.55	-0.060300546	Chr3
24.6	-0.059631651	Chr3
24.65	-0.05963365	Chr3
24.7	-0.060353741	Chr3
24.75	-0.060298103	Chr3
24.8	-0.058130841	Chr3
24.85	-0.052207792	Chr3
24.9	-0.032479675	Chr3
24.95	-0.006878981	Chr3
25	0.028598131	Chr3
25.05	0.030283019	Chr3
25.1	0.028899083	Chr3
25.15	0.025	Chr3
25.2	0.043064516	Chr3
25.25	0.033466667	Chr3
25.3	0.028571429	Chr3
25.35	0.008325581	Chr3
25.4	0.009095238	Chr3
25.45	-0.045261438	Chr3
25.5	-0.098018692	Chr3
25.55	-0.091151079	Chr3
25.6	-0.066481481	Chr3
25.65	-0.067355623	Chr3
25.7	-0.066831832	Chr3
25.75	-0.066009036	Chr3
25.8	-0.06886646	Chr3
25.85	-0.068012422	Chr3
25.9	-0.067968992	Chr3
25.95	-0.070155763	Chr3
26	-0.06875969	Chr3
26.05	-0.041068493	Chr3
26.1	-0.014504084	Chr3
26.15	-0.015902004	Chr3
26.2	-0.019726651	Chr3
26.25	-0.027	Chr3
26.3	-0.03435468	Chr3
26.35	-0.034374354	Chr3
26.4	-0.034460432	Chr3
26.45	-0.018881356	Chr3
26.5	0.034115854	Chr3
26.55	0.035251989	Chr3
26.6	0.019817416	Chr3
26.65	0.021397695	Chr3
26.7	0.02231441	Chr3
26.75	0.021133721	Chr3
26.8	0.020597668	Chr3
26.85	0.018464912	Chr3
26.9	0.018542274	Chr3
26.95	0.018630339	Chr3
27	0.016789396	Chr3
27.05	-0.006142132	Chr3
27.1	-0.045399568	Chr3
27.15	-0.043811765	Chr3
27.2	-0.04046729	Chr3
27.25	-0.023188406	Chr3
27.3	0.010040161	Chr3
27.35	0.015802469	Chr3
27.4	0.018870293	Chr3
27.45	0.018446215	Chr3
27.5	0.019126984	Chr3
27.55	-0.033121951	Chr3
27.6	-0.013013699	Chr3
27.65	0.020947368	Chr3
27.7	0.067313433	Chr3
27.75	0.07456446	Chr3
27.8	0.075769231	Chr3
27.85	0.076153846	Chr3
27.9	0.077007042	Chr3
27.95	0.078661972	Chr3
28	0.0815	Chr3
28.05	0.102538462	Chr3
28.1	0.117653277	Chr3
28.15	0.118106383	Chr3
28.2	0.116702128	Chr3
28.25	0.108043053	Chr3
28.3	0.110221465	Chr3
28.35	0.098366412	Chr3
28.4	0.086083916	Chr3
28.45	0.087318117	Chr3
28.5	0.091141304	Chr3
28.55	0.110211161	Chr3
28.6	0.108873874	Chr3
28.65	0.107696	Chr3
28.7	0.092920354	Chr3
28.75	0.088218182	Chr3
28.8	0.084429066	Chr3
28.85	0.085207987	Chr3
28.9	0.08469218	Chr3
28.95	0.079586645	Chr3
29	0.040186335	Chr3
29.05	0.020820584	Chr3
29.1	-0.001248025	Chr3
29.15	-0.001886792	Chr3
29.2	-0.002606635	Chr3
29.25	-0.003433071	Chr3
29.3	-0.005918919	Chr3
29.35	0.006432616	Chr3
29.4	0.007757794	Chr3
29.45	0.006166868	Chr3
29.5	-0.001507538	Chr3
29.55	-0.002384519	Chr3
29.6	0.006031175	Chr3
29.65	0.006682464	Chr3
29.7	0.006587302	Chr3
29.75	0.010079186	Chr3
29.8	0.009684211	Chr3
29.85	0.007713598	Chr3
29.9	0.011084906	Chr3
29.95	0.031291712	Chr3
30	0.061149273	Chr3
30.05	0.053947712	Chr3
30.1	0.037219626	Chr3
30.15	0.032266065	Chr3
30.2	0.024104235	Chr3
30.25	0.023639381	Chr3
30.3	0.017939973	Chr3
30.35	0.006184669	Chr3
30.4	0.008698752	Chr3
30.45	-0.002628952	Chr3
30.5	-0.010209003	Chr3
30.55	-0.009596123	Chr3
30.6	-0.019965812	Chr3
30.65	-0.023280977	Chr3
30.7	-0.024554264	Chr3
30.75	-0.026862745	Chr3
30.8	-0.031525097	Chr3
30.85	-0.017325581	Chr3
30.9	-0.022512733	Chr3
30.95	-0.070268041	Chr3
31	-0.069710145	Chr3
31.05	-0.062307692	Chr3
31.1	-0.052356164	Chr3
31.15	-0.046495468	Chr3
31.2	-0.026360656	Chr3
31.25	-0.024571429	Chr3
31.3	-0.021413043	Chr3
31.35	-0.03	Chr3
31.4	-0.030044843	Chr3
31.45	-0.002747253	Chr3
31.5	0.02775641	Chr3
31.55	0.031806452	Chr3
31.6	-0.037247706	Chr3
31.65	-0.034792627	Chr3
31.7	-0.036972477	Chr3
31.75	-0.034504505	Chr3
31.8	-0.020837209	Chr3
31.85	-0.064968553	Chr3
31.9	-0.054489796	Chr3
31.95	-0.044948454	Chr3
32	-0.045	Chr3
32.05	-0.046031746	Chr3
32.1	-0.047671958	Chr3
32.15	-0.048351064	Chr3
32.2	-0.055307263	Chr3
32.25	-0.058618785	Chr3
32.3	-0.05920904	Chr3
32.35	-0.01992278	Chr3
32.4	-0.033512748	Chr3
32.45	-0.019845361	Chr3
32.5	-0.030396975	Chr3
32.55	-0.032	Chr3
32.6	-0.015667276	Chr3
32.65	-0.027532468	Chr3
32.7	-0.042384021	Chr3
32.75	-0.043427867	Chr3
32.8	-0.035058275	Chr3
32.85	-0.0334937	Chr3
32.9	-0.03307601	Chr3
32.95	-0.033647199	Chr3
33	-0.033353151	Chr3
33.05	-0.032869048	Chr3
33.1	-0.010184995	Chr3
33.15	-0.000478771	Chr3
33.2	-0.000316456	Chr3
33.25	-1.81E-05	Chr3
33.3	-0.000291174	Chr3
33.35	-0.004995103	Chr3
33.4	0.001751351	Chr3
33.45	-0.002469136	Chr3
33.5	0.008218085	Chr3
33.55	0.011056241	Chr3
33.6	0.016528804	Chr3
33.65	0.031858553	Chr3
33.7	0.0790625	Chr3
33.75	0.087872861	Chr3
33.8	0.086596737	Chr3
33.85	0.093792208	Chr3
33.9	0.093646113	Chr3
33.95	0.093538874	Chr3
34	0.093557951	Chr3
34.05	0.094231806	Chr3
34.1	0.074042553	Chr3
34.15	0.0805	Chr3
34.2	0.0805	Chr3
34.25	0.07969697	Chr3
34.3	0.0764	Chr3
34.35	0.075714286	Chr3
34.4	0.073737374	Chr3
34.45	0.066213592	Chr3
34.5	-0.058007117	Chr3
34.55	-0.090711382	Chr3
34.6	-0.093709369	Chr3
34.65	-0.093859316	Chr3
34.7	-0.093759542	Chr3
34.75	-0.09367619	Chr3
34.8	-0.122713348	Chr3
34.85	-0.121731602	Chr3
34.9	-0.137957143	Chr3
34.95	-0.143918771	Chr3
35	-0.152871287	Chr3
35.05	-0.156543514	Chr3
35.1	-0.15659557	Chr3
35.15	-0.156467213	Chr3
35.2	-0.156827473	Chr3
35.25	-0.156827473	Chr3
35.3	-0.156751227	Chr3
35.35	-0.157299509	Chr3
35.4	-0.157305487	Chr3
35.45	-0.157493917	Chr3
35.5	-0.164781801	Chr3
35.55	-0.182126745	Chr3
35.6	-0.183648498	Chr3
35.65	-0.184212291	Chr3
35.7	-0.184212291	Chr3
35.75	-0.183605823	Chr3
35.8	-0.183605823	Chr3
35.85	-0.184459459	Chr3
35.9	-0.189953846	Chr3
35.95	-0.202374429	Chr3
36	-0.208117155	Chr3
36.05	-0.222424242	Chr3
36.1	-0.211879699	Chr3
36.15	-0.21112782	Chr3
36.2	-0.201791045	Chr3
36.25	-0.204306569	Chr3
36.3	-0.205724638	Chr3
36.35	-0.207101449	Chr3
36.4	-0.201081081	Chr3
36.45	-0.209935897	Chr3
36.5	-0.195151515	Chr3
36.55	-0.157615385	Chr3
36.6	-0.156564885	Chr3
36.65	-0.156969697	Chr3
36.7	-0.157969925	Chr3
36.75	-0.165606061	Chr3
36.8	-0.171164384	Chr3
36.85	-0.166122449	Chr3
36.9	-0.161946309	Chr3
36.95	-0.152810458	Chr3
37	-0.147922078	Chr3
37.05	-0.150522876	Chr3
37.1	-0.158874172	Chr3
37.15	-0.16013245	Chr3
37.2	-0.16537415	Chr3
37.25	-0.162222222	Chr3
37.3	-0.160559441	Chr3
37.35	-0.155774648	Chr3
37.4	-0.157954545	Chr3
37.45	-0.143018868	Chr3
37.5	-0.076410256	Chr3
37.55	-0.044375	Chr3
37.6	-0.04516129	Chr3
37.65	-0.011351351	Chr3
37.7	0.025813953	Chr3
37.75	0.040666667	Chr3
37.8	0.150606061	Chr3
37.85	0.133529412	Chr3
37.9	0.137714286	Chr3
37.95	0.134705882	Chr3
38	0.110606061	Chr3
38.05	0.118823529	Chr3
38.1	0.057763158	Chr3
38.15	0.059358974	Chr3
38.2	0.059358974	Chr3
38.25	0.061139241	Chr3
38.3	0.095581395	Chr3
38.35	0.095419847	Chr3
38.4	0.097564103	Chr3
38.45	0.093647799	Chr3
38.5	0.094606061	Chr3
